,0
17752,1
17753,0
17754,1
17755,1
17756,1
17757,1
17758,0
17759,1
17760,0
17761,1
17762,1
17763,1
17764,1
17765,0
17766,0
17767,0
17768,0
17769,1
17770,1
17771,1
17772,0
17773,1
17774,0
17775,0
17776,1
17777,0
17778,1
17779,1
17780,1
17781,1
17782,0
17783,2
17784,1
17785,1
17786,1
17787,1
17788,1
17789,1
17790,1
17791,1
17792,1
17793,1
17794,1
17795,1
17796,1
17797,1
17798,1
17799,1
17800,0
17801,0
17802,0
17803,0
17804,0
17805,0
17806,0
17807,0
17808,0
17809,0
17810,0
17811,0
17812,0
17813,0
17814,0
17815,0
17816,0
17817,0
17818,0
17819,0
17820,0
17821,0
17822,0
17823,0
17824,0
17825,0
17826,0
17827,0
17828,0
17829,0
17830,0
17831,0
17832,0
17833,0
17834,0
17835,0
17836,0
17837,0
17838,0
17839,0
17840,0
17841,0
17842,0
17843,0
17844,0
17845,0
17846,0
17847,0
17848,0
17849,0
17850,0
17851,0
17852,0
17853,0
17854,0
17855,0
17856,0
17857,0
17858,0
17859,0
17860,0
17861,0
17862,0
17863,0
17864,0
17865,0
17866,0
17867,0
17868,0
17869,0
17870,0
17871,0
17872,0
17873,0
17874,0
17875,0
17876,0
17877,0
17878,0
17879,0
17880,0
17881,0
17882,0
17883,0
17884,0
17885,0
17886,0
17887,0
17888,0
17889,0
17890,0
17891,0
17892,0
17893,0
17894,0
17895,0
17896,0
17897,0
17898,0
17899,0
17900,0
17901,0
17902,0
17903,0
17904,0
17905,0
17906,0
17907,0
17908,0
17909,0
17910,0
17911,0
17912,0
17913,0
17914,0
17915,0
17916,0
17917,0
17918,0
17919,0
17920,0
17921,0
17922,0
17923,0
17924,0
17925,0
17926,1
17927,0
17928,0
17929,0
17930,0
17931,0
17932,0
17933,0
17934,0
17935,0
17936,0
17937,0
17938,0
17939,0
17940,0
17941,0
17942,0
17943,0
17944,0
17945,0
17946,0
17947,0
17948,0
17949,0
17950,0
17951,0
17952,0
17953,0
17954,0
17955,0
17956,0
17957,0
17958,0
17959,0
17960,0
17961,0
17962,0
17963,0
17964,0
17965,0
17966,0
17967,0
17968,0
17969,0
17970,0
17971,0
17972,0
17973,0
17974,0
17975,0
17976,0
17977,0
17978,0
17979,0
17980,0
17981,0
17982,0
17983,0
17984,0
17985,0
17986,0
17987,0
17988,0
17989,0
17990,0
17991,0
17992,0
17993,0
17994,0
17995,0
17996,0
17997,0
17998,0
17999,0
18000,0
18001,0
18002,0
18003,0
18004,0
18005,0
18006,0
18007,0
18008,0
18009,0
18010,0
18011,0
18012,0
18013,0
18014,0
18015,0
18016,0
18017,0
18018,0
18019,0
18020,0
18021,0
18022,0
18023,0
18024,0
18025,0
18026,1
18027,0
18028,0
18029,0
18030,0
18031,0
18032,1
18033,0
18034,0
18035,0
18036,0
18037,0
18038,0
18039,0
18040,0
18041,0
18042,0
18043,0
18044,0
18045,0
18046,0
18047,0
18048,0
18049,1
18050,0
18051,0
18052,0
18053,0
18054,0
18055,0
18056,0
18057,0
18058,0
18059,0
18060,0
18061,0
18062,0
18063,0
18064,0
18065,0
18066,0
18067,0
18068,0
18069,0
18070,0
18071,0
18072,0
18073,1
18074,0
18075,1
18076,1
18077,1
18078,0
18079,0
18080,0
18081,1
18082,0
18083,0
18084,0
18085,0
18086,0
18087,0
18088,0
18089,0
18090,0
18091,0
18092,1
18093,0
18094,1
18095,0
18096,0
18097,0
18098,1
18099,0
18100,0
18101,0
18102,0
18103,0
18104,0
18105,0
18106,0
18107,0
18108,0
18109,1
18110,0
18111,1
18112,0
18113,0
18114,0
18115,0
18116,0
18117,0
18118,0
18119,0
18120,0
18121,0
18122,0
18123,0
18124,0
18125,0
18126,1
18127,0
18128,0
18129,0
18130,0
18131,1
18132,0
18133,2
18134,0
18135,0
18136,1
18137,0
18138,0
18139,0
18140,0
18141,0
18142,1
18143,1
18144,0
18145,0
18146,0
18147,0
18148,0
18149,0
18150,0
18151,0
18152,0
18153,0
18154,0
18155,0
18156,0
18157,1
18158,0
18159,0
18160,0
18161,0
18162,1
18163,1
18164,1
18165,0
18166,0
18167,0
18168,1
18169,0
18170,0
18171,0
18172,1
18173,0
18174,0
18175,0
18176,0
18177,0
18178,0
18179,0
18180,1
18181,0
18182,0
18183,0
18184,1
18185,0
18186,0
18187,0
18188,0
18189,0
18190,0
18191,0
18192,0
18193,0
18194,0
18195,0
18196,1
18197,0
18198,0
18199,0
18200,0
18201,0
18202,0
18203,0
18204,0
18205,1
18206,0
18207,0
18208,1
18209,1
18210,0
18211,0
18212,1
18213,0
18214,0
18215,0
18216,0
18217,0
18218,0
18219,0
18220,0
18221,0
18222,0
18223,0
18224,0
18225,0
18226,0
18227,1
18228,1
18229,0
18230,1
18231,0
18232,1
18233,1
18234,0
18235,1
18236,0
18237,1
18238,0
18239,0
18240,0
18241,0
18242,0
18243,1
18244,0
18245,0
18246,0
18247,0
18248,0
18249,0
18250,0
18251,0
18252,2
18253,0
18254,0
18255,0
18256,0
18257,1
18258,0
18259,1
18260,0
18261,0
18262,0
18263,1
18264,0
18265,1
18266,0
18267,0
18268,1
18269,0
18270,0
18271,1
18272,1
18273,0
18274,0
18275,0
18276,0
18277,0
18278,0
18279,0
18280,0
18281,1
18282,1
18283,0
18284,0
18285,0
18286,1
18287,0
18288,0
18289,0
18290,0
18291,1
18292,1
18293,0
18294,0
18295,0
18296,0
18297,0
18298,0
18299,0
18300,1
18301,1
18302,0
18303,0
18304,0
18305,0
18306,0
18307,0
18308,0
18309,1
18310,0
18311,0
18312,0
18313,1
18314,0
18315,0
18316,0
18317,0
18318,1
18319,0
18320,0
18321,0
18322,0
18323,0
18324,1
18325,0
18326,1
18327,1
18328,1
18329,1
18330,0
18331,0
18332,1
18333,1
18334,0
18335,1
18336,0
18337,1
18338,1
18339,1
18340,0
18341,1
18342,0
18343,0
18344,1
18345,1
18346,1
18347,0
18348,0
18349,1
18350,0
18351,1
18352,0
18353,1
18354,1
18355,0
18356,1
18357,1
18358,0
18359,0
18360,0
18361,1
18362,0
18363,1
18364,1
18365,1
18366,1
18367,1
18368,1
18369,0
18370,0
18371,1
18372,0
18373,1
18374,1
18375,0
18376,0
18377,0
18378,0
18379,0
18380,0
18381,0
18382,0
18383,0
18384,0
18385,0
18386,0
18387,0
18388,0
18389,0
18390,0
18391,0
18392,0
18393,0
18394,0
18395,0
18396,0
18397,0
18398,0
18399,0
18400,0
18401,0
18402,0
18403,0
18404,0
18405,0
18406,0
18407,0
18408,0
18409,0
18410,0
18411,0
18412,0
18413,0
18414,0
18415,0
18416,0
18417,0
18418,0
18419,0
18420,0
18421,0
18422,0
18423,0
18424,0
18425,0
18426,0
18427,0
18428,0
18429,0
18430,0
18431,0
18432,0
18433,0
18434,0
18435,0
18436,0
18437,0
18438,0
18439,0
18440,0
18441,0
18442,0
18443,0
18444,0
18445,0
18446,0
18447,0
18448,0
18449,0
18450,0
18451,0
18452,0
18453,0
18454,0
18455,0
18456,0
18457,0
18458,0
18459,0
18460,0
18461,0
18462,1
18463,0
18464,0
18465,0
18466,0
18467,0
18468,0
18469,0
18470,0
18471,0
18472,0
18473,0
18474,0
18475,0
18476,0
18477,0
18478,0
18479,0
18480,0
18481,0
18482,0
18483,0
18484,0
18485,0
18486,0
18487,0
18488,0
18489,0
18490,0
18491,0
18492,0
18493,0
18494,0
18495,0
18496,0
18497,0
18498,0
18499,0
18500,0
18501,0
18502,0
18503,0
18504,0
18505,0
18506,0
18507,0
18508,0
18509,0
18510,0
18511,0
18512,0
18513,1
18514,0
18515,0
18516,0
18517,0
18518,0
18519,0
18520,0
18521,0
18522,0
18523,0
18524,0
18525,0
18526,0
18527,0
18528,0
18529,0
18530,0
18531,0
18532,0
18533,0
18534,0
18535,0
18536,0
18537,0
18538,0
18539,0
18540,0
18541,0
18542,0
18543,0
18544,0
18545,0
18546,0
18547,0
18548,0
18549,0
18550,0
18551,0
18552,0
18553,0
18554,0
18555,0
18556,0
18557,0
18558,0
18559,0
18560,0
18561,1
18562,0
18563,0
18564,0
18565,0
18566,0
18567,0
18568,0
18569,0
18570,0
18571,0
18572,0
18573,0
18574,0
18575,0
18576,0
18577,0
18578,0
18579,1
18580,0
18581,0
18582,0
18583,1
18584,0
18585,0
18586,0
18587,0
18588,0
18589,0
18590,0
18591,0
18592,1
18593,0
18594,0
18595,0
18596,0
18597,0
18598,0
18599,1
18600,0
18601,0
18602,0
18603,0
18604,0
18605,0
18606,1
18607,2
18608,0
18609,0
18610,1
18611,0
18612,0
18613,1
18614,0
18615,0
18616,0
18617,1
18618,1
18619,1
18620,1
18621,1
18622,0
18623,0
18624,1
18625,1
18626,2
18627,1
18628,1
18629,2
18630,2
18631,1
18632,1
18633,1
18634,1
18635,1
18636,0
18637,0
18638,0
18639,0
18640,0
18641,1
18642,0
18643,0
18644,0
18645,0
18646,0
18647,0
18648,0
18649,0
18650,0
18651,0
18652,0
18653,0
18654,0
18655,0
18656,1
18657,0
18658,0
18659,0
18660,0
18661,0
18662,0
18663,0
18664,1
18665,0
18666,1
18667,0
18668,1
18669,0
18670,0
18671,1
18672,0
18673,1
18674,0
18675,1
18676,0
18677,0
18678,0
18679,2
18680,0
18681,2
18682,0
18683,0
18684,0
18685,0
18686,0
18687,0
18688,0
18689,0
18690,0
18691,0
18692,2
18693,0
18694,0
18695,0
18696,0
18697,0
18698,0
18699,1
18700,1
18701,0
18702,1
18703,1
18704,1
18705,0
18706,1
18707,1
18708,0
18709,1
18710,0
18711,2
18712,0
18713,1
18714,1
18715,2
18716,1
18717,0
18718,0
18719,1
18720,2
18721,2
18722,1
18723,1
18724,2
18725,0
18726,1
18727,0
18728,0
18729,1
18730,1
18731,1
18732,1
18733,1
18734,1
18735,1
18736,1
18737,0
18738,0
18739,0
18740,2
18741,0
18742,0
18743,1
18744,1
18745,0
18746,0
18747,1
18748,0
18749,0
18750,1
18751,1
18752,1
18753,2
18754,2
18755,1
18756,1
18757,1
18758,1
18759,0
18760,1
18761,1
18762,1
18763,0
18764,2
18765,0
18766,0
18767,0
18768,1
18769,0
18770,1
18771,0
18772,2
18773,1
18774,1
18775,0
18776,1
18777,1
18778,1
18779,0
18780,2
18781,1
18782,1
18783,1
18784,2
18785,1
18786,1
18787,2
18788,1
18789,1
18790,1
18791,0
18792,1
18793,1
18794,1
18795,0
18796,0
18797,1
18798,1
18799,0
18800,1
18801,1
18802,1
18803,2
18804,0
18805,1
18806,2
18807,1
18808,1
18809,1
18810,1
18811,1
18812,2
18813,1
18814,2
18815,1
18816,1
18817,1
18818,1
18819,1
18820,1
18821,1
18822,1
18823,2
18824,0
18825,0
18826,0
18827,2
18828,1
18829,1
18830,0
18831,1
18832,0
18833,1
18834,0
18835,1
18836,0
18837,1
18838,1
18839,0
18840,2
18841,2
18842,1
18843,0
18844,1
18845,1
18846,1
18847,1
18848,1
18849,1
18850,0
18851,1
18852,0
18853,1
18854,1
18855,2
18856,1
18857,1
18858,0
18859,1
18860,2
18861,0
18862,1
18863,2
18864,1
18865,1
18866,1
18867,1
18868,1
18869,1
18870,0
18871,1
18872,1
18873,1
18874,1
18875,0
18876,0
18877,0
18878,0
18879,0
18880,0
18881,0
18882,0
18883,0
18884,0
18885,0
18886,0
18887,0
18888,0
18889,0
18890,1
18891,0
18892,0
18893,0
18894,0
18895,0
18896,0
18897,0
18898,0
18899,0
18900,0
18901,0
18902,0
18903,0
18904,0
18905,0
18906,1
18907,1
18908,0
18909,0
18910,0
18911,0
18912,0
18913,0
18914,0
18915,0
18916,0
18917,1
18918,1
18919,0
18920,0
18921,0
18922,0
18923,0
18924,0
18925,1
18926,0
18927,2
18928,1
18929,0
18930,0
18931,0
18932,0
18933,1
18934,1
18935,0
18936,0
18937,0
18938,0
18939,0
18940,1
18941,0
18942,1
18943,0
18944,0
18945,1
18946,0
18947,1
18948,0
18949,0
18950,0
18951,1
18952,0
18953,1
18954,2
18955,1
18956,0
18957,0
18958,0
18959,0
18960,1
18961,1
18962,0
18963,1
18964,1
18965,0
18966,0
18967,0
18968,0
18969,0
18970,2
18971,1
18972,0
18973,0
18974,1
18975,1
18976,2
18977,0
18978,1
18979,0
18980,0
18981,0
18982,0
18983,0
18984,2
18985,0
18986,1
18987,0
18988,0
18989,1
18990,0
18991,1
18992,1
18993,1
18994,0
18995,0
18996,2
18997,0
18998,0
18999,0
19000,1
19001,1
19002,2
19003,1
19004,1
19005,0
19006,0
19007,0
19008,0
19009,0
19010,1
19011,0
19012,0
19013,0
19014,0
19015,1
19016,0
19017,0
19018,1
19019,0
19020,0
19021,1
19022,0
19023,2
19024,1
19025,0
19026,1
19027,0
19028,1
19029,0
19030,1
19031,1
19032,0
19033,1
19034,0
19035,1
19036,0
19037,0
19038,1
19039,1
19040,1
19041,1
19042,1
19043,1
19044,1
19045,0
19046,1
19047,1
19048,0
19049,0
19050,0
19051,0
19052,1
19053,0
19054,1
19055,0
19056,1
19057,1
19058,1
19059,1
19060,0
19061,0
19062,1
19063,2
19064,0
19065,0
19066,2
19067,1
19068,1
19069,1
19070,1
19071,1
19072,2
19073,0
19074,1
19075,1
19076,1
19077,0
19078,1
19079,2
19080,1
19081,0
19082,0
19083,1
19084,0
19085,0
19086,1
19087,0
19088,1
19089,1
19090,0
19091,0
19092,1
19093,0
19094,1
19095,1
19096,0
19097,0
19098,0
19099,0
19100,0
19101,0
19102,0
19103,0
19104,0
19105,0
19106,0
19107,0
19108,0
19109,0
19110,0
19111,0
19112,0
19113,0
19114,0
19115,0
19116,0
19117,0
19118,0
19119,0
19120,0
19121,0
19122,0
19123,0
19124,0
19125,0
19126,0
19127,0
19128,0
19129,0
19130,0
19131,0
19132,0
19133,0
19134,0
19135,0
19136,0
19137,0
19138,0
19139,0
19140,0
19141,0
19142,0
19143,0
19144,0
19145,0
19146,0
19147,0
19148,0
19149,0
19150,0
19151,0
19152,0
19153,0
19154,0
19155,0
19156,0
19157,2
19158,0
19159,0
19160,0
19161,0
19162,0
19163,0
19164,0
19165,0
19166,0
19167,0
19168,0
19169,0
19170,0
19171,0
19172,0
19173,0
19174,0
19175,0
19176,0
19177,0
19178,0
19179,0
19180,0
19181,0
19182,0
19183,0
19184,0
19185,0
19186,0
19187,0
19188,0
19189,0
19190,0
19191,0
19192,0
19193,0
19194,0
19195,0
19196,0
19197,0
19198,1
19199,0
19200,0
19201,0
19202,0
19203,0
19204,0
19205,0
19206,0
19207,0
19208,0
19209,0
19210,0
19211,0
19212,0
19213,0
19214,0
19215,0
19216,0
19217,0
19218,0
19219,0
19220,0
19221,0
19222,0
19223,0
19224,0
19225,0
19226,1
19227,0
19228,0
19229,0
19230,0
19231,0
19232,0
19233,0
19234,0
19235,1
19236,0
19237,0
19238,1
19239,1
19240,0
19241,0
19242,0
19243,0
19244,0
19245,1
19246,0
19247,0
19248,0
19249,0
19250,0
19251,0
19252,1
19253,0
19254,1
19255,1
19256,0
19257,0
19258,1
19259,0
19260,1
19261,1
19262,0
19263,0
19264,0
19265,0
19266,0
19267,1
19268,1
19269,0
19270,0
19271,0
19272,0
19273,1
19274,0
19275,0
19276,0
19277,0
19278,0
19279,0
19280,0
19281,0
19282,1
19283,0
19284,0
19285,0
19286,0
19287,0
19288,0
19289,1
19290,0
19291,0
19292,0
19293,0
19294,0
19295,0
19296,1
19297,0
19298,0
19299,0
19300,1
19301,0
19302,0
19303,1
19304,1
19305,0
19306,0
19307,0
19308,0
19309,0
19310,0
19311,0
19312,0
19313,0
19314,0
19315,0
19316,0
19317,0
19318,0
19319,0
19320,2
19321,0
19322,1
19323,0
19324,0
19325,0
19326,0
19327,0
19328,0
19329,0
19330,0
19331,1
19332,2
19333,0
19334,0
19335,0
19336,0
19337,0
19338,1
19339,0
19340,1
19341,0
19342,2
19343,0
19344,0
19345,0
19346,1
19347,1
19348,0
19349,0
19350,0
19351,0
19352,1
19353,1
19354,0
19355,0
19356,1
19357,0
19358,0
19359,0
19360,0
19361,0
19362,0
19363,0
19364,1
19365,1
19366,0
19367,0
19368,0
19369,0
19370,0
19371,0
19372,1
19373,0
19374,0
19375,1
19376,1
19377,0
19378,0
19379,0
19380,0
19381,1
19382,1
19383,0
19384,0
19385,1
19386,0
19387,2
19388,0
19389,0
19390,0
19391,1
19392,0
19393,0
19394,0
19395,1
19396,1
19397,1
19398,1
19399,0
19400,0
19401,0
19402,1
19403,2
19404,0
19405,1
19406,1
19407,1
19408,1
19409,0
19410,0
19411,1
19412,1
19413,0
19414,0
19415,1
19416,1
19417,1
19418,1
19419,0
19420,0
19421,1
19422,1
19423,1
19424,1
19425,0
19426,1
19427,1
19428,1
19429,1
19430,1
19431,0
19432,0
19433,1
19434,1
19435,0
19436,0
19437,0
19438,0
19439,1
19440,1
19441,1
19442,0
19443,1
19444,0
19445,0
19446,0
19447,1
19448,1
19449,0
19450,0
19451,1
19452,1
19453,1
19454,1
19455,1
19456,1
19457,0
19458,0
19459,0
19460,1
19461,1
19462,1
19463,1
19464,1
19465,1
19466,1
19467,1
19468,1
19469,1
19470,1
19471,1
19472,1
19473,1
19474,1
19475,1
19476,1
19477,0
19478,1
19479,0
19480,1
19481,1
19482,1
19483,1
19484,1
19485,0
19486,1
19487,1
19488,0
19489,1
19490,1
19491,1
19492,1
19493,1
19494,0
19495,1
19496,0
19497,1
19498,0
19499,1
19500,1
19501,1
19502,1
19503,1
19504,1
19505,1
19506,1
19507,1
19508,1
19509,1
19510,1
19511,0
19512,2
19513,1
19514,2
19515,1
19516,1
19517,0
19518,0
19519,0
19520,1
19521,0
19522,0
19523,1
19524,1
19525,1
19526,1
19527,0
19528,0
19529,0
19530,0
19531,0
19532,0
19533,0
19534,0
19535,0
19536,0
19537,0
19538,0
19539,0
19540,0
19541,0
19542,0
19543,0
19544,0
19545,0
19546,0
19547,0
19548,0
19549,0
19550,0
19551,0
19552,0
19553,0
19554,0
19555,0
19556,0
19557,0
19558,0
19559,0
19560,0
19561,0
19562,0
19563,0
19564,0
19565,0
19566,0
19567,0
19568,0
19569,0
19570,0
19571,0
19572,0
19573,0
19574,0
19575,0
19576,0
19577,0
19578,0
19579,0
19580,0
19581,0
19582,0
19583,0
19584,0
19585,0
19586,0
19587,0
19588,0
19589,0
19590,0
19591,0
19592,0
19593,0
19594,0
19595,0
19596,0
19597,0
19598,0
19599,0
19600,0
19601,0
19602,0
19603,0
19604,0
19605,0
19606,0
19607,0
19608,0
19609,0
19610,0
19611,0
19612,0
19613,0
19614,0
19615,0
19616,0
19617,0
19618,0
19619,0
19620,0
19621,0
19622,0
19623,0
19624,0
19625,0
19626,0
19627,0
19628,0
19629,0
19630,0
19631,1
19632,0
19633,0
19634,0
19635,0
19636,0
19637,0
19638,0
19639,0
19640,0
19641,0
19642,0
19643,0
19644,0
19645,0
19646,0
19647,0
19648,0
19649,0
19650,0
19651,0
19652,0
19653,0
19654,0
19655,0
19656,0
19657,0
19658,0
19659,0
19660,0
19661,0
19662,0
19663,0
19664,0
19665,1
19666,0
19667,0
19668,0
19669,0
19670,0
19671,0
19672,0
19673,0
19674,0
19675,0
19676,0
19677,0
19678,1
19679,1
19680,0
19681,0
19682,0
19683,0
19684,0
19685,0
19686,0
19687,0
19688,0
19689,1
19690,0
19691,0
19692,0
19693,0
19694,0
19695,0
19696,0
19697,0
19698,0
19699,0
19700,0
19701,0
19702,0
19703,0
19704,0
19705,0
19706,0
19707,0
19708,0
19709,0
19710,0
19711,0
19712,0
19713,0
19714,0
19715,0
19716,1
19717,0
19718,0
19719,1
19720,1
19721,0
19722,0
19723,1
19724,0
19725,0
19726,0
19727,0
19728,0
19729,0
19730,0
19731,0
19732,0
19733,0
19734,1
19735,1
19736,0
19737,0
19738,0
19739,0
19740,0
19741,0
19742,0
19743,0
19744,0
19745,1
19746,0
19747,0
19748,0
19749,0
19750,0
19751,0
19752,0
19753,0
19754,0
19755,0
19756,0
19757,0
19758,0
19759,0
19760,0
19761,0
19762,0
19763,0
19764,0
19765,0
19766,0
19767,0
19768,0
19769,0
19770,0
19771,0
19772,0
19773,0
19774,0
19775,1
19776,0
19777,0
19778,0
19779,1
19780,0
19781,0
19782,0
19783,0
19784,1
19785,0
19786,0
19787,0
19788,0
19789,0
19790,0
19791,0
19792,0
19793,0
19794,0
19795,0
19796,0
19797,0
19798,0
19799,0
19800,1
19801,0
19802,2
19803,0
19804,0
19805,0
19806,0
19807,2
19808,0
19809,0
19810,0
19811,0
19812,0
19813,0
19814,0
19815,0
19816,0
19817,0
19818,1
19819,0
19820,0
19821,1
19822,0
19823,0
19824,0
19825,0
19826,0
19827,0
19828,1
19829,0
19830,1
19831,0
19832,0
19833,0
19834,0
19835,1
19836,0
19837,1
19838,0
19839,0
19840,0
19841,0
19842,0
19843,0
19844,0
19845,0
19846,1
19847,0
19848,1
19849,0
19850,0
19851,0
19852,0
19853,0
19854,0
19855,0
19856,0
19857,0
19858,0
19859,0
19860,1
19861,1
19862,0
19863,0
19864,0
19865,0
19866,0
19867,1
19868,0
19869,0
19870,0
19871,0
19872,1
19873,0
19874,0
19875,0
19876,0
19877,0
19878,0
19879,0
19880,0
19881,0
19882,0
19883,0
19884,0
19885,0
19886,0
19887,1
19888,0
19889,0
19890,0
19891,0
19892,0
19893,0
19894,0
19895,0
19896,0
19897,0
19898,0
19899,0
19900,0
19901,1
19902,0
19903,0
19904,0
19905,1
19906,0
19907,1
19908,0
19909,0
19910,0
19911,0
19912,1
19913,0
19914,1
19915,0
19916,0
19917,0
19918,0
19919,0
19920,0
19921,0
19922,1
19923,0
19924,0
19925,0
19926,1
19927,0
19928,0
19929,0
19930,0
19931,0
19932,0
19933,0
19934,0
19935,1
19936,0
19937,1
19938,0
19939,1
19940,0
19941,0
19942,0
19943,0
19944,0
19945,0
19946,1
19947,0
19948,0
19949,0
19950,1
19951,0
19952,0
19953,0
19954,0
19955,1
19956,1
19957,1
19958,1
19959,1
19960,0
19961,1
19962,0
19963,1
19964,1
19965,1
19966,0
19967,0
19968,1
19969,0
19970,0
19971,0
19972,0
19973,0
19974,1
19975,0
19976,1
19977,0
19978,0
19979,0
19980,0
19981,0
19982,1
19983,0
19984,0
19985,0
19986,1
19987,0
19988,0
19989,0
19990,0
19991,0
19992,1
19993,1
19994,0
19995,1
19996,1
19997,1
19998,1
19999,0
20000,0
20001,0
20002,1
20003,0
20004,0
20005,0
20006,1
20007,0
20008,0
20009,1
20010,0
20011,1
20012,1
20013,1
20014,1
20015,1
20016,0
20017,1
20018,0
20019,1
20020,1
20021,0
20022,1
20023,1
20024,1
20025,0
20026,0
20027,0
20028,1
20029,1
20030,1
20031,1
20032,1
20033,1
20034,1
20035,1
20036,1
20037,0
20038,1
20039,0
20040,1
20041,0
20042,0
20043,0
20044,1
20045,0
20046,0
20047,1
20048,1
20049,0
20050,0
20051,1
20052,0
20053,2
20054,2
20055,1
20056,1
20057,1
20058,1
20059,0
20060,1
20061,0
20062,0
20063,0
20064,0
20065,0
20066,0
20067,0
20068,0
20069,0
20070,0
20071,0
20072,0
20073,0
20074,0
20075,0
20076,0
20077,0
20078,0
20079,0
20080,0
20081,0
20082,0
20083,0
20084,0
20085,0
20086,0
20087,0
20088,0
20089,0
20090,0
20091,0
20092,0
20093,0
20094,0
20095,0
20096,0
20097,0
20098,0
20099,0
20100,0
20101,0
20102,0
20103,0
20104,0
20105,0
20106,0
20107,0
20108,0
20109,0
20110,0
20111,0
20112,0
20113,0
20114,0
20115,0
20116,0
20117,0
20118,0
20119,0
20120,0
20121,0
20122,0
20123,0
20124,0
20125,0
20126,0
20127,0
20128,0
20129,0
20130,0
20131,0
20132,0
20133,0
20134,0
20135,0
20136,0
20137,0
20138,0
20139,0
20140,0
20141,0
20142,0
20143,0
20144,0
20145,0
20146,0
20147,0
20148,0
20149,0
20150,0
20151,0
20152,0
20153,0
20154,0
20155,0
20156,0
20157,0
20158,0
20159,0
20160,0
20161,0
20162,0
20163,0
20164,0
20165,0
20166,0
20167,0
20168,0
20169,0
20170,0
20171,0
20172,1
20173,0
20174,0
20175,0
20176,0
20177,0
20178,0
20179,0
20180,0
20181,0
20182,0
20183,0
20184,0
20185,0
20186,0
20187,0
20188,0
20189,0
20190,0
20191,0
20192,0
20193,0
20194,0
20195,0
20196,0
20197,1
20198,0
20199,0
20200,0
20201,0
20202,0
20203,0
20204,0
20205,0
20206,0
20207,0
20208,0
20209,0
20210,0
20211,0
20212,0
20213,0
20214,0
20215,0
20216,0
20217,0
20218,0
20219,0
20220,0
20221,0
20222,0
20223,1
20224,0
20225,0
20226,0
20227,0
20228,0
20229,0
20230,0
20231,0
20232,0
20233,0
20234,0
20235,0
20236,0
20237,0
20238,0
20239,0
20240,1
20241,1
20242,0
20243,0
20244,0
20245,0
20246,0
20247,0
20248,0
20249,0
20250,0
20251,0
20252,0
20253,0
20254,0
20255,0
20256,0
20257,0
20258,0
20259,0
20260,0
20261,0
20262,0
20263,0
20264,0
20265,0
20266,0
20267,0
20268,0
20269,0
20270,0
20271,1
20272,0
20273,0
20274,0
20275,0
20276,1
20277,0
20278,0
20279,0
20280,0
20281,0
20282,0
20283,0
20284,0
20285,0
20286,0
20287,0
20288,0
20289,0
20290,0
20291,1
20292,0
20293,0
20294,0
20295,0
20296,0
20297,0
20298,0
20299,0
20300,0
20301,0
20302,0
20303,0
20304,0
20305,1
20306,0
20307,0
20308,0
20309,1
20310,0
20311,0
20312,1
20313,1
20314,0
20315,1
20316,1
20317,1
20318,1
20319,1
20320,2
20321,1
20322,1
20323,1
20324,2
20325,1
20326,2
20327,1
20328,1
20329,2
20330,0
20331,0
20332,0
20333,0
20334,0
20335,0
20336,0
20337,0
20338,0
20339,0
20340,0
20341,0
20342,0
20343,0
20344,0
20345,0
20346,0
20347,0
20348,0
20349,0
20350,0
20351,0
20352,0
20353,0
20354,0
20355,0
20356,0
20357,0
20358,1
20359,0
20360,0
20361,0
20362,0
20363,0
20364,0
20365,1
20366,1
20367,0
20368,0
20369,1
20370,0
20371,0
20372,0
20373,2
20374,0
20375,0
20376,0
20377,0
20378,1
20379,1
20380,0
20381,0
20382,0
20383,0
20384,0
20385,1
20386,0
20387,0
20388,0
20389,0
20390,1
20391,0
20392,1
20393,1
20394,1
20395,1
20396,0
20397,0
20398,0
20399,0
20400,1
20401,1
20402,0
20403,1
20404,0
20405,0
20406,1
20407,1
20408,1
20409,0
20410,1
20411,0
20412,1
20413,1
20414,0
20415,1
20416,1
20417,0
20418,1
20419,1
20420,0
20421,1
20422,0
20423,1
20424,1
20425,1
20426,1
20427,1
20428,1
20429,1
20430,1
20431,1
20432,1
20433,1
20434,2
20435,1
20436,1
20437,0
20438,1
20439,1
20440,1
20441,1
20442,1
20443,1
20444,0
20445,0
20446,2
20447,1
20448,1
20449,1
20450,1
20451,1
20452,1
20453,1
20454,1
20455,2
20456,1
20457,1
20458,0
20459,1
20460,1
20461,1
20462,0
20463,1
20464,1
20465,1
20466,1
20467,1
20468,1
20469,1
20470,0
20471,1
20472,1
20473,2
20474,1
20475,1
20476,2
20477,1
20478,1
20479,0
20480,0
20481,1
20482,1
20483,1
20484,2
20485,1
20486,2
20487,1
20488,1
20489,2
20490,1
20491,0
20492,1
20493,2
20494,1
20495,1
20496,1
20497,2
20498,1
20499,1
20500,1
20501,1
20502,1
20503,2
20504,2
20505,1
20506,1
20507,1
20508,1
20509,1
20510,2
20511,0
20512,1
20513,2
20514,1
20515,2
20516,1
20517,2
20518,1
20519,1
20520,0
20521,1
20522,0
20523,1
20524,0
20525,1
20526,1
20527,2
20528,1
20529,1
20530,1
20531,2
20532,2
20533,1
20534,1
20535,0
20536,1
20537,1
20538,2
20539,1
20540,1
20541,0
20542,0
20543,1
20544,0
20545,1
20546,1
20547,0
20548,1
20549,1
20550,1
